file,timestamp,pitch,raw_chord,raw_confidence,stable_chord,stable_root,stable_quality,stable_confidence,candidate,candidate_root,candidate_confidence,candidate_age_ms,candidate_frames,support_age_ms,audio_activity,expected_chart_chord,chart_prior,tracking_state,position,section
violao_teste_120bpm.wav,0.0,C3,C,0.808,C,C,major,0.808,--,--,0.0,0.0,0,0.0,0.20592,--,OFF,TRACKING,1:1,UNKNOWN
violao_teste_120bpm.wav,0.093,C2,C,0.803,C,C,major,0.807,--,--,0.0,0.0,0,0.0,0.19187,--,OFF,TRACKING,1:1,UNKNOWN
violao_teste_120bpm.wav,0.186,C2,C,0.786,C,C,major,0.802,--,--,0.0,0.0,0,0.0,0.13157,--,OFF,TRACKING,1:1,UNKNOWN
violao_teste_120bpm.wav,0.279,C2,C,0.767,C,C,major,0.793,--,--,0.0,0.0,0,0.0,0.09343,--,OFF,TRACKING,1:1,UNKNOWN
violao_teste_120bpm.wav,0.372,C2,C,0.752,C,C,major,0.783,--,--,0.0,0.0,0,0.0,0.06612,--,OFF,TRACKING,1:1,UNKNOWN
violao_teste_120bpm.wav,0.464,C3,C,0.651,C,C,major,0.75,--,--,0.0,0.0,0,0.0,0.11228,--,OFF,TRACKING,1:1,UNKNOWN
violao_teste_120bpm.wav,0.557,C2,C,0.739,C,C,major,0.747,--,--,0.0,0.0,0,0.0,0.13262,--,OFF,TRACKING,1:2,UNKNOWN
violao_teste_120bpm.wav,0.65,C2,C,0.774,C,C,major,0.754,--,--,0.0,0.0,0,0.0,0.09431,--,OFF,TRACKING,1:2,UNKNOWN
violao_teste_120bpm.wav,0.743,C2,C,0.785,C,C,major,0.762,--,--,0.0,0.0,0,0.0,0.06713,--,OFF,TRACKING,1:2,UNKNOWN
violao_teste_120bpm.wav,0.836,C2,C,0.787,C,C,major,0.768,--,--,0.0,0.0,0,0.0,0.04914,--,OFF,TRACKING,1:2,UNKNOWN
violao_teste_120bpm.wav,0.929,C3,C,0.756,C,C,major,0.765,--,--,0.0,0.0,0,0.0,0.07507,--,OFF,TRACKING,1:2,UNKNOWN
violao_teste_120bpm.wav,1.022,C3,C,0.78,C,C,major,0.769,--,--,0.0,0.0,0,0.0,0.22113,--,OFF,TRACKING,1:3,UNKNOWN
violao_teste_120bpm.wav,1.115,C2,C,0.788,C,C,major,0.774,--,--,0.0,0.0,0,0.0,0.18288,--,OFF,TRACKING,1:3,UNKNOWN
violao_teste_120bpm.wav,1.207,C2,C,0.781,C,C,major,0.776,--,--,0.0,0.0,0,0.0,0.13052,--,OFF,TRACKING,1:3,UNKNOWN
violao_teste_120bpm.wav,1.3,C2,C,0.768,C,C,major,0.774,--,--,0.0,0.0,0,0.0,0.08867,--,OFF,TRACKING,1:3,UNKNOWN
violao_teste_120bpm.wav,1.393,C2,C,0.756,C,C,major,0.769,--,--,0.0,0.0,0,0.0,0.06304,--,OFF,TRACKING,1:3,UNKNOWN
violao_teste_120bpm.wav,1.486,C3,C,0.733,C,C,major,0.76,--,--,0.0,0.0,0,0.0,0.14202,--,OFF,TRACKING,1:3,UNKNOWN
violao_teste_120bpm.wav,1.579,C2,C,0.783,C,C,major,0.766,--,--,0.0,0.0,0,0.0,0.16533,--,OFF,TRACKING,1:4,UNKNOWN
violao_teste_120bpm.wav,1.672,C2,C,0.793,C,C,major,0.773,--,--,0.0,0.0,0,0.0,0.11142,--,OFF,TRACKING,1:4,UNKNOWN
violao_teste_120bpm.wav,1.765,C2,C,0.794,C,C,major,0.778,--,--,0.0,0.0,0,0.0,0.0814,--,OFF,TRACKING,1:4,UNKNOWN
violao_teste_120bpm.wav,1.858,C2,C,0.786,C,C,major,0.78,--,--,0.0,0.0,0,0.0,0.06052,--,OFF,TRACKING,1:4,UNKNOWN
violao_teste_120bpm.wav,1.95,F2,C/G,0.725,C,C,major,0.766,--,--,0.0,0.0,0,0.0,0.09966,--,OFF,TRACKING,1:4,UNKNOWN
violao_teste_120bpm.wav,2.043,C3,G/D,0.74,C,C,major,0.671,G,G,0.68,0.0,1,92.9,0.20703,--,OFF,TRACKING,2:1,UNKNOWN
violao_teste_120bpm.wav,2.136,C3,G,0.824,C,C,major,0.576,G,G,0.761,92.9,2,185.8,0.16236,--,OFF,TRACKING,2:1,UNKNOWN
violao_teste_120bpm.wav,2.229,C3,G,0.835,G,G,major,0.794,--,--,0.0,0.0,0,0.0,0.11794,--,OFF,TRACKING,2:1,UNKNOWN
violao_teste_120bpm.wav,2.322,C3,G,0.835,G,G,major,0.804,--,--,0.0,0.0,0,0.0,0.0818,--,OFF,TRACKING,2:1,UNKNOWN
violao_teste_120bpm.wav,2.415,C3,G,0.84,G,G,major,0.813,--,--,0.0,0.0,0,0.0,0.06387,--,OFF,TRACKING,2:1,UNKNOWN
violao_teste_120bpm.wav,2.508,B2,G,0.845,G,G,major,0.821,--,--,0.0,0.0,0,0.0,0.15686,--,OFF,TRACKING,2:1,UNKNOWN
violao_teste_120bpm.wav,2.601,C3,G,0.897,G,G,major,0.84,--,--,0.0,0.0,0,0.0,0.13887,--,OFF,TRACKING,2:2,UNKNOWN
violao_teste_120bpm.wav,2.694,C3,G,0.896,G,G,major,0.854,--,--,0.0,0.0,0,0.0,0.10518,--,OFF,TRACKING,2:2,UNKNOWN
violao_teste_120bpm.wav,2.786,C3,G,0.887,G,G,major,0.862,--,--,0.0,0.0,0,0.0,0.074,--,OFF,TRACKING,2:2,UNKNOWN
violao_teste_120bpm.wav,2.879,C3,G,0.877,G,G,major,0.866,--,--,0.0,0.0,0,0.0,0.05618,--,OFF,TRACKING,2:2,UNKNOWN
violao_teste_120bpm.wav,2.972,B2,G,0.82,G,G,major,0.854,--,--,0.0,0.0,0,0.0,0.1551,--,OFF,TRACKING,2:2,UNKNOWN
violao_teste_120bpm.wav,3.065,C3,G,0.878,G,G,major,0.86,--,--,0.0,0.0,0,0.0,0.21554,--,OFF,TRACKING,2:3,UNKNOWN
violao_teste_120bpm.wav,3.158,C3,G,0.869,G,G,major,0.863,--,--,0.0,0.0,0,0.0,0.17146,--,OFF,TRACKING,2:3,UNKNOWN
violao_teste_120bpm.wav,3.251,C3,G,0.85,G,G,major,0.859,--,--,0.0,0.0,0,0.0,0.12432,--,OFF,TRACKING,2:3,UNKNOWN
violao_teste_120bpm.wav,3.344,C3,G,0.835,G,G,major,0.853,--,--,0.0,0.0,0,0.0,0.08672,--,OFF,TRACKING,2:3,UNKNOWN
violao_teste_120bpm.wav,3.437,C3,G,0.793,G,G,major,0.838,--,--,0.0,0.0,0,0.0,0.08109,--,OFF,TRACKING,2:3,UNKNOWN
violao_teste_120bpm.wav,3.529,B2,G,0.83,G,G,major,0.836,--,--,0.0,0.0,0,0.0,0.14624,--,OFF,TRACKING,2:4,UNKNOWN
violao_teste_120bpm.wav,3.622,C3,G/D,0.893,G,G,major,0.851,--,--,0.0,0.0,0,0.0,0.13602,--,OFF,TRACKING,2:4,UNKNOWN
violao_teste_120bpm.wav,3.715,C3,G,0.903,G,G,major,0.864,--,--,0.0,0.0,0,0.0,0.0997,--,OFF,TRACKING,2:4,UNKNOWN
violao_teste_120bpm.wav,3.808,C3,G,0.894,G,G,major,0.871,--,--,0.0,0.0,0,0.0,0.07084,--,OFF,TRACKING,2:4,UNKNOWN
violao_teste_120bpm.wav,3.901,C3,G,0.876,G,G,major,0.873,--,--,0.0,0.0,0,0.0,0.05408,--,OFF,TRACKING,2:4,UNKNOWN
violao_teste_120bpm.wav,3.994,A1,G,0.625,G,G,major,0.811,--,--,0.0,0.0,0,0.0,0.19405,--,OFF,TRACKING,2:4,UNKNOWN
violao_teste_120bpm.wav,4.087,G#1,Am,0.805,G,G,major,0.71,Am,A,0.805,0.0,1,92.9,0.18627,--,OFF,TRACKING,3:1,UNKNOWN
violao_teste_120bpm.wav,4.18,A1,Am,0.861,G,G,major,0.61,Am,A,0.839,92.9,2,185.8,0.13272,--,OFF,TRACKING,3:1,UNKNOWN
violao_teste_120bpm.wav,4.272,A1,Am,0.88,Am,A,minor,0.858,--,--,0.0,0.0,0,0.0,0.09499,--,OFF,TRACKING,3:1,UNKNOWN
violao_teste_120bpm.wav,4.365,A1,Am,0.887,Am,A,minor,0.865,--,--,0.0,0.0,0,0.0,0.06894,--,OFF,TRACKING,3:1,UNKNOWN
violao_teste_120bpm.wav,4.458,A2,Am,0.768,Am,A,minor,0.841,--,--,0.0,0.0,0,0.0,0.09509,--,OFF,TRACKING,3:1,UNKNOWN
violao_teste_120bpm.wav,4.551,A1,Am,0.873,Am,A,minor,0.849,--,--,0.0,0.0,0,0.0,0.18863,--,OFF,TRACKING,3:2,UNKNOWN
violao_teste_120bpm.wav,4.644,A1,Am,0.897,Am,A,minor,0.861,--,--,0.0,0.0,0,0.0,0.12901,--,OFF,TRACKING,3:2,UNKNOWN
violao_teste_120bpm.wav,4.737,A1,Am,0.9,Am,A,minor,0.871,--,--,0.0,0.0,0,0.0,0.09209,--,OFF,TRACKING,3:2,UNKNOWN
violao_teste_120bpm.wav,4.83,A1,Am,0.896,Am,A,minor,0.877,--,--,0.0,0.0,0,0.0,0.06469,--,OFF,TRACKING,3:2,UNKNOWN
violao_teste_120bpm.wav,4.923,A1,Am,0.887,Am,A,minor,0.88,--,--,0.0,0.0,0,0.0,0.06417,--,OFF,TRACKING,3:2,UNKNOWN
violao_teste_120bpm.wav,5.016,A1,Am,0.863,Am,A,minor,0.875,--,--,0.0,0.0,0,0.0,0.21789,--,OFF,TRACKING,3:2,UNKNOWN
violao_teste_120bpm.wav,5.108,A1,Am,0.897,Am,A,minor,0.881,--,--,0.0,0.0,0,0.0,0.1915,--,OFF,TRACKING,3:3,UNKNOWN
violao_teste_120bpm.wav,5.201,A1,Am,0.908,Am,A,minor,0.888,--,--,0.0,0.0,0,0.0,0.1336,--,OFF,TRACKING,3:3,UNKNOWN
violao_teste_120bpm.wav,5.294,A1,Am,0.911,Am,A,minor,0.893,--,--,0.0,0.0,0,0.0,0.09845,--,OFF,TRACKING,3:3,UNKNOWN
violao_teste_120bpm.wav,5.387,A1,Am,0.908,Am,A,minor,0.897,--,--,0.0,0.0,0,0.0,0.0725,--,OFF,TRACKING,3:3,UNKNOWN
violao_teste_120bpm.wav,5.48,A1,Am,0.793,Am,A,minor,0.871,--,--,0.0,0.0,0,0.0,0.11972,--,OFF,TRACKING,3:3,UNKNOWN
violao_teste_120bpm.wav,5.573,G#1,Am,0.859,Am,A,minor,0.868,--,--,0.0,0.0,0,0.0,0.14505,--,OFF,TRACKING,3:4,UNKNOWN
violao_teste_120bpm.wav,5.666,G#1,Am,0.876,Am,A,minor,0.87,--,--,0.0,0.0,0,0.0,0.10491,--,OFF,TRACKING,3:4,UNKNOWN
violao_teste_120bpm.wav,5.759,A1,Am,0.884,Am,A,minor,0.873,--,--,0.0,0.0,0,0.0,0.0767,--,OFF,TRACKING,3:4,UNKNOWN
violao_teste_120bpm.wav,5.851,A1,Am,0.889,Am,A,minor,0.877,--,--,0.0,0.0,0,0.0,0.0555,--,OFF,TRACKING,3:4,UNKNOWN
violao_teste_120bpm.wav,5.944,F2,Am,0.779,Am,A,minor,0.853,--,--,0.0,0.0,0,0.0,0.09438,--,OFF,TRACKING,3:4,UNKNOWN
violao_teste_120bpm.wav,6.037,F1,F/C,0.805,Am,A,minor,0.747,F,F,0.74,0.0,1,92.9,0.24767,--,OFF,TRACKING,4:1,INTRO
violao_teste_120bpm.wav,6.13,F1,F/C,0.799,Am,A,minor,0.642,F,F,0.737,92.9,2,185.8,0.19224,--,OFF,TRACKING,4:1,INTRO
violao_teste_120bpm.wav,6.223,F1,F/C,0.779,F,F,major,0.728,--,--,0.0,0.0,0,0.0,0.14005,--,OFF,TRACKING,4:1,INTRO
violao_teste_120bpm.wav,6.316,F1,F/C,0.764,F,F,major,0.737,--,--,0.0,0.0,0,0.0,0.10113,--,OFF,TRACKING,4:1,INTRO
violao_teste_120bpm.wav,6.409,F1,F/C,0.754,F,F,major,0.741,--,--,0.0,0.0,0,0.0,0.07619,--,OFF,TRACKING,4:1,INTRO
violao_teste_120bpm.wav,6.502,B2,F/C,0.727,F,F,major,0.738,--,--,0.0,0.0,0,0.0,0.19931,--,OFF,TRACKING,4:1,INTRO
violao_teste_120bpm.wav,6.594,F1,F/C,0.764,F,F,major,0.744,--,--,0.0,0.0,0,0.0,0.18182,--,OFF,TRACKING,4:2,INTRO
violao_teste_120bpm.wav,6.687,F1,F/C,0.772,F,F,major,0.751,--,--,0.0,0.0,0,0.0,0.12995,--,OFF,TRACKING,4:2,INTRO
violao_teste_120bpm.wav,6.78,F1,F/C,0.771,F,F,major,0.756,--,--,0.0,0.0,0,0.0,0.09469,--,OFF,TRACKING,4:2,INTRO
violao_teste_120bpm.wav,6.873,F1,F/C,0.764,F,F,major,0.758,--,--,0.0,0.0,0,0.0,0.06947,--,OFF,TRACKING,4:2,INTRO
violao_teste_120bpm.wav,6.966,B2,F,0.681,F,F,major,0.739,--,--,0.0,0.0,0,0.0,0.13215,--,OFF,TRACKING,4:2,INTRO
violao_teste_120bpm.wav,7.059,C3,F/C,0.72,F,F,major,0.734,--,--,0.0,0.0,0,0.0,0.24316,--,OFF,TRACKING,4:3,INTRO
violao_teste_120bpm.wav,7.152,F1,F/C,0.729,F,F,major,0.733,--,--,0.0,0.0,0,0.0,0.18204,--,OFF,TRACKING,4:3,INTRO
violao_teste_120bpm.wav,7.245,F1,F/C,0.729,F,F,major,0.732,--,--,0.0,0.0,0,0.0,0.1299,--,OFF,TRACKING,4:3,INTRO
violao_teste_120bpm.wav,7.338,F1,F/C,0.727,F,F,major,0.731,--,--,0.0,0.0,0,0.0,0.0955,--,OFF,TRACKING,4:3,INTRO
violao_teste_120bpm.wav,7.43,F1,F/C,0.726,F,F,major,0.729,--,--,0.0,0.0,0,0.0,0.074,--,OFF,TRACKING,4:3,INTRO
violao_teste_120bpm.wav,7.523,F1,F/C,0.802,F,F,major,0.748,--,--,0.0,0.0,0,0.0,0.17148,--,OFF,TRACKING,4:3,INTRO
violao_teste_120bpm.wav,7.616,F1,F/C,0.802,F,F,major,0.761,--,--,0.0,0.0,0,0.0,0.15419,--,OFF,TRACKING,4:4,INTRO
violao_teste_120bpm.wav,7.709,F1,F/C,0.794,F,F,major,0.769,--,--,0.0,0.0,0,0.0,0.1091,--,OFF,TRACKING,4:4,INTRO
violao_teste_120bpm.wav,7.802,F1,F/C,0.784,F,F,major,0.773,--,--,0.0,0.0,0,0.0,0.07782,--,OFF,TRACKING,4:4,INTRO
violao_teste_120bpm.wav,7.895,F1,F/C,0.779,F,F,major,0.774,--,--,0.0,0.0,0,0.0,0.05574,--,OFF,TRACKING,4:4,INTRO
violao_teste_120bpm.wav,7.988,C3,C,0.748,F,F,major,0.679,C,C,0.748,0.0,1,92.9,0.18552,--,OFF,TRACKING,4:4,INTRO
violao_teste_120bpm.wav,8.081,C2,C,0.784,F,F,major,0.583,C,C,0.77,92.9,2,185.8,0.19387,--,OFF,TRACKING,5:1,INTRO
violao_teste_120bpm.wav,8.173,C2,C,0.787,C,C,major,0.777,--,--,0.0,0.0,0,0.0,0.13476,--,OFF,TRACKING,5:1,INTRO
violao_teste_120bpm.wav,8.266,C2,C,0.775,C,C,major,0.777,--,--,0.0,0.0,0,0.0,0.09703,--,OFF,TRACKING,5:1,INTRO
violao_teste_120bpm.wav,8.359,C2,C,0.763,C,C,major,0.773,--,--,0.0,0.0,0,0.0,0.06724,--,OFF,TRACKING,5:1,INTRO
violao_teste_120bpm.wav,8.452,C3,C,0.665,C,C,major,0.746,--,--,0.0,0.0,0,0.0,0.0957,--,OFF,TRACKING,5:1,INTRO
violao_teste_120bpm.wav,8.545,C2,C,0.745,C,C,major,0.746,--,--,0.0,0.0,0,0.0,0.13738,--,OFF,TRACKING,5:1,INTRO
violao_teste_120bpm.wav,8.638,C2,C,0.781,C,C,major,0.755,--,--,0.0,0.0,0,0.0,0.09763,--,OFF,TRACKING,5:2,INTRO
violao_teste_120bpm.wav,8.731,C2,C,0.794,C,C,major,0.765,--,--,0.0,0.0,0,0.0,0.07004,--,OFF,TRACKING,5:2,INTRO
